line_id	chapter	chapter_title	scene	route	order	speaker	kind	display_text	context_before	context_after	speech_text	translation_status	translation_note	pronunciation_note	source_fingerprint	source_revision
ch1_043	chapter1	第一章 · 失而复得的日常	S02		123	“爱理”	dialogue	诶？哇——！基生不记得了吗？！你说着“爱理在这之前……”然后就突然倒下了啊！我吓了一大跳，不知道应该怎么办才好，非常地不安……	[分支候选 B] ch1_042 | 基生 | 我为什么没有昨晚“回家”的记忆？从海边到出租屋之间，存在一段无论如何也想不起来的空白。	ch1_044 | “爱理” | 我找开出租的大叔帮忙才把你弄回来的呢！我从你身上找到你的保险证，上面有你家的地址，才告诉司机把我们送到这个地方去。你一路上在计程车上睡得像死猪一样，司机还紧张地问我你有没有事……	え？ うわあ、基生、覚えてないの？！ 『愛理はあの時……』って言ったと思ったら、急に倒れちゃったんだよ！ びっくりして、どうすればいいか分からなくて、すごく不安だったんだから……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		da07fab01d87385eb67e717de59305b67bb4f9304edd37bd918a69478d02fde4	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_044	chapter1	第一章 · 失而复得的日常	S02		124	“爱理”	dialogue	我找开出租的大叔帮忙才把你弄回来的呢！我从你身上找到你的保险证，上面有你家的地址，才告诉司机把我们送到这个地方去。你一路上在计程车上睡得像死猪一样，司机还紧张地问我你有没有事……	ch1_043 | “爱理” | 诶？哇——！基生不记得了吗？！你说着“爱理在这之前……”然后就突然倒下了啊！我吓了一大跳，不知道应该怎么办才好，非常地不安……	ch1_046 | “爱理” | 回到出租屋之后，基生也一直没醒！我可担心死了啊！？一整晚都在你旁边看着你啊！？	タクシーのおじさんに手伝ってもらって、やっと連れて帰れたんだよ！ 基生の持ち物から保険証を見つけて、そこに家の住所が書いてあったから、ここまで送ってもらったの。タクシーの中でも死んだみたいに眠ってて、運転手さんまで心配して、大丈夫なのかって聞いてきたんだよ……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		f70d0acffc2656244f6965e5ee7aa3965e71dcf09fd7d3d411f9d2bde1aa76f9	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_046	chapter1	第一章 · 失而复得的日常	S02		125	“爱理”	dialogue	回到出租屋之后，基生也一直没醒！我可担心死了啊！？一整晚都在你旁边看着你啊！？	ch1_044 | “爱理” | 我找开出租的大叔帮忙才把你弄回来的呢！我从你身上找到你的保险证，上面有你家的地址，才告诉司机把我们送到这个地方去。你一路上在计程车上睡得像死猪一样，司机还紧张地问我你有没有事……	ch1_047 | 旁白 | “爱理”说完，突然意识到了什么，脸上泛起一丝绯红，沉默不语。	部屋に帰ってきても、基生、全然起きないんだもん！ どれだけ心配したと思ってるの？！ 一晩中、隣で見てたんだよ？！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		7fc924f0f5051b543a5065c7f303901d563fd1bf1992b83e7683dd4bf6548782	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_050	chapter1	第一章 · 失而复得的日常	S02		128	“爱理”	dialogue	啊……诶嘿……还能这样啊……哈哈哈……	ch1_049 | 基生 | ……不是，这种情况下一般应该……叫救护车吧？虽然很感谢你……但我一直在昏迷中？对吧？	ch1_051 | 旁白 | 基生看着她少根弦的样子，忽然有种怀念的感觉。毫无疑问，和十年前一样。	あ……えへ……そんな方法もあったんだ……あはは……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		7fe422f394c15f6403d0e0d52931a1f5ac936ad5ee75fad53c07a517e1ebeb65	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_052	chapter1	第一章 · 失而复得的日常	S02		130	“爱理”	dialogue	啊！对了。你饿不饿？	ch1_051 | 旁白 | 基生看着她少根弦的样子，忽然有种怀念的感觉。毫无疑问，和十年前一样。	ch1_053 | 基生 | 嗯？啊，有点。	あ！ そうだ。お腹すいてない？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		a2a1ec4a5d928de3984b8b10a35f2a6b455b5091cef7b68b8095882d8adeb8b5	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_054	chapter1	第一章 · 失而复得的日常	S02		132	“爱理”	dialogue	刚才啊，在你醒来之前，我正准备去附近的便利店买点巧克力螺呢。	ch1_053 | 基生 | 嗯？啊，有点。	ch1_056 | “爱理” | 嗯！基生很喜欢吃那个吧？我记得你每天都要吃呢。	さっきね、基生が起きる前に、近くのコンビニでチョココロネを買おうと思ってたの。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		8d0019bde2438a30d0c12e247cfb5f2b3ed7f6093dbe6b7a100c6a918ad8287d	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_056	chapter1	第一章 · 失而复得的日常	S02		133	“爱理”	dialogue	嗯！基生很喜欢吃那个吧？我记得你每天都要吃呢。	ch1_054 | “爱理” | 刚才啊，在你醒来之前，我正准备去附近的便利店买点巧克力螺呢。	ch1_057 | 基生 | 确实，高中的时候像个傻子一样，天天都在吃……青春啊——啊，那个，现在就不用巧克力螺了……	うん！ 基生、好きだったでしょ？ 毎日食べてたの、覚えてるよ。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		11fab1398e252c59e8b683ce6164c9be99006fd98b8ba6de26aa8d1672e74f3e	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_059	chapter1	第一章 · 失而复得的日常	S02		135	“爱理”	dialogue	是吗？	ch1_057 | 基生 | 确实，高中的时候像个傻子一样，天天都在吃……青春啊——啊，那个，现在就不用巧克力螺了……	ch1_060 | 旁白 | 一切都和十年前一样——甚至相似得令人发指。	そうなの？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		3fd7d489b65902d14b8b56e90199c1b6ad7e8282c11a9fa31735e1875855a6ab	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_064	chapter1	第一章 · 失而复得的日常	S02		138	“爱理”	dialogue	怎么了，基生？	ch1_062 | 旁白 | 基生咽了咽口水，脑海里又浮现出昨晚那幅奇怪的场景。	ch1_065 | 基生 | 不……什么事都没有。	どうしたの、基生？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		f780b19847014cb1ce10f814e9b6775d8527597ee4f37fe6ce9b85a7a929a76b	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_066	chapter1	第一章 · 失而复得的日常	S02		140	“爱理”	dialogue	真奇怪～	ch1_065 | 基生 | 不……什么事都没有。	ch1_070 | 旁白 | ——太好了。基生心想。此刻他不再需要答案，只需要眼前这个人。	変なの～。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		382752df9bb59cc283a32b185b5718fd51d049bca3c2d32d09ed731f92e2f3fe	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_071	chapter1	第一章 · 失而复得的日常	S02	A	142	“爱理”	dialogue	基生……我一直，都好想见你。最喜欢你了。	[分支候选 公共] ch1_070 | 旁白 | ——太好了。基生心想。此刻他不再需要答案，只需要眼前这个人。	[分支候选 公共] ch1_072 | 旁白 | ——但现在。现在，是梦还是妄想都无所谓了。现在，什么都无所谓了。	基生……私、ずっと会いたかった。大好きだよ。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		eb172f8f4ddcb285edceedb04c0433c30cd6ec2d8696a6ff6ad44b5a2383e9ac	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_081	chapter1	第一章 · 失而复得的日常	S03		151	“爱理”	dialogue	基生、那个啊……	ch1_079 | 旁白 | “2020/7/24 15:21”。基生把家里收拾了一下，一看手机，已经过去一个小时了。	ch1_082 | 基生 | 嗯？	基生、あのね……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		d2551a3a517a498120ef2deb6a20fd6dca6407620f6f3e00f67a04e755cfd8ce	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_083	chapter1	第一章 · 失而复得的日常	S03		153	“爱理”	dialogue	呃、那个……其实啊，有件事想拜托你……接下来，我能不能在基生家里住一段时间呢？	ch1_082 | 基生 | 嗯？	ch1_084 | 基生 | 诶？	えっと、その……実は、お願いがあるんだけど……しばらく、基生の家に泊めてもらってもいいかな？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		6171f062a0f5851023f2ce0047658a756457af5578c81deb5f36672d963a4d50	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_085	chapter1	第一章 · 失而复得的日常	S03		155	“爱理”	dialogue	不……不行吗？你不愿意吗？	ch1_084 | 基生 | 诶？	ch1_086 | 基生 | 不，没有！倒也不是不愿意……	だ……だめ？ 嫌かな？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		05394f5421df0ab22241463cd0f43d4ccb97af7a9577987cb4ff68e816888acd	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_087	chapter1	第一章 · 失而复得的日常	S03		157	“爱理”	dialogue	拜托了，就让我住几天吧！	ch1_086 | 基生 | 不，没有！倒也不是不愿意……	ch1_088 | 基生 | 但、但是……	お願い、何日かだけでいいから！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		eeb7f9fcd2425ee105847de1570d1949d7dbf784337c3b16f26162e30d0a3b2e	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_089	chapter1	第一章 · 失而复得的日常	S03		159	“爱理”	dialogue	毕竟！我们好不容易才见到啊……我想和基生多待一会儿嘛。	ch1_088 | 基生 | 但、但是……	ch1_090 | 基生 | 我、我也是这么想的！但我家很小，也没什么有趣的东西……倒是有一些很老的游戏……	だって！ やっと会えたんだもん……もう少し、基生と一緒にいたいの。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		640d92f37b0e731a1c3169869347c111f8c1a62878b9d5356dd9278b0be1981a	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_091	chapter1	第一章 · 失而复得的日常	S03		161	“爱理”	dialogue	不要紧啦！只要有基生在，我就很开心了！毕竟是难得的暑假嘛，你说是吧。好不好嘛？	ch1_090 | 基生 | 我、我也是这么想的！但我家很小，也没什么有趣的东西……倒是有一些很老的游戏……	ch1_092 | 基生 | ！	大丈夫だよ！ 基生がいてくれるだけで、私は嬉しいんだから！ せっかくの夏休みだもんね。ね、いいでしょ？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		e2cc19376063204f4f7d841459c4ad7c70cb5efe4429100e826a27296523c02a	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_093	chapter1	第一章 · 失而复得的日常	S03		163	“爱理”	dialogue	拜托了！	ch1_092 | 基生 | ！	ch1_094 | 基生 | 啊……嗯、好吧。只要爱理不介意……	お願い！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		43df1d3dda8f7bfd0ac50d3e8d2b6d661f3b691667401ea0458636e392a2061f	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_095	chapter1	第一章 · 失而复得的日常	S03		165	“爱理”	dialogue	太好了——！	ch1_094 | 基生 | 啊……嗯、好吧。只要爱理不介意……	ch1_098 | 基生 | 暑假……	やったー！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		7028fca000eaae9b5d6f6264579a84b072187d73bd8e9c604c555997a17cb5ca	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_099	chapter1	第一章 · 失而复得的日常	S03		167	“爱理”	dialogue	“我还是第一次在基生家留宿呢。”	ch1_098 | 基生 | 暑假……	ch1_100 | 基生 | “嗯……”	基生の家にお泊まりするの、初めてだね。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		a2b59fb4b08d7791b45921a6795aa40ada62b64f0086349b24944cedf52b4be6	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_101	chapter1	第一章 · 失而复得的日常	S03		169	“爱理”	dialogue	“今天做点什么好呢！”	ch1_100 | 基生 | “嗯……”	ch1_102 | 基生 | “嗯……”	今日は何しようかな！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		40673b93059afcacbbf1f50d1221d1916029734a63da0fc5a0235af0184d9df6	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_103	chapter1	第一章 · 失而复得的日常	S03		171	“爱理”	dialogue	“啊对了，那个，能不能先借用一下浴室呢……？昨天在海边弄得身上黏黏的……”	ch1_102 | 基生 | “嗯……”	ch1_104 | 基生 | “嗯……”	あ、そうだ。あの、先にお風呂を借りてもいい……？ 昨日、海にいたから、体がべたべたして……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		d29ed5416a05199048672774d7364046d2af2397dcbbdc7282876425d4e68e13	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_105	chapter1	第一章 · 失而复得的日常	S03		173	“爱理”	dialogue	谢谢你～！	ch1_104 | 基生 | “嗯……”	ch1_106 | 基生 | ……等下，怎么突然就答应了……我家的……浴室……最后一次，是什么时候打扫的来着？	ありがと～！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		997f7161b6a5ec85b872fd0713102999b9de585e1c409766bf8cd99b50e3beab	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_111	chapter1	第一章 · 失而复得的日常	S03		178	“爱理”	dialogue	啊诶？	ch1_110 | 基生 | 啊……	ch1_112 | 基生 | 爱……爱理……对不……	あ、え？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		6b14b41c9e49041d0fedcd59ad16540b9dd92967e3187b5b0d6f4707e85f0a1d	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_113	chapter1	第一章 · 失而复得的日常	S03		180	“爱理”	dialogue	呜呜……基生……	ch1_112 | 基生 | 爱……爱理……对不……	ch1_114 | 旁白 | 基生在门外等到“爱理”穿好衣服走出浴室，难为情地向她道歉。	うう……基生……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		b6f3ffabfc0eb3a047d026f78fe5355c7e447b1d76f169a190305f7e0585d70d	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_116	chapter1	第一章 · 失而复得的日常	S03		183	“爱理”	dialogue	没事啦！我明白的！别在意！！	ch1_115 | 基生 | 真的非常对不起……我不是故意想偷看……	ch1_117 | 基生 | 我只是在想，不能让爱理进那么脏的浴室……我把这里打扫一下，你稍微等一下……	大丈夫！ 分かってるから！ 気にしないで！！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		9a59332caf8f614800bc6107c7162c9791cadca033bddc9b711ee00f533fc1a6	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_118	chapter1	第一章 · 失而复得的日常	S03		185	“爱理”	dialogue	嗯嗯。	ch1_117 | 基生 | 我只是在想，不能让爱理进那么脏的浴室……我把这里打扫一下，你稍微等一下……	ch1_119 | 旁白 | 基生把浴室的每个角落都打扫干净，又翻出一条新浴巾，这才让“爱理”进去洗澡。	うん、うん。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		b91506bcb2e5056dc63e9f5ed8923d350bfd3b5953471e559445569898d575f6	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_121	chapter1	第一章 · 失而复得的日常	S03		188	“爱理”	dialogue	呼啊～好清爽～	ch1_120 | 旁白 | “爱理”洗完澡，依旧换上那身校服，把刚擦完头发的浴巾随意搭在肩膀上，一脸满足。	ch1_122 | 旁白 | 基生看着她微微呆滞，随后反应过来。	ふあ～、さっぱりした～。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		a5b07df7c73805d27a00b27d247b6c08af45d08fdb55a0fcbfa12d0536035766	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_124	chapter1	第一章 · 失而复得的日常	S03		191	“爱理”	dialogue	好的！啊，这部漫画已经出了那么多了？	ch1_123 | 基生 | 我也去洗个澡……你在这里看看漫画等一会儿吧。	ch1_125 | 基生 | 嗯？是啊……	はーい！ あ、この漫画、もうこんなに出てるんだ？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		072a12b3efedfb71af411fcac665dcae5fab7fbe1d05bc887786cc5154068fd3	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_126	chapter1	第一章 · 失而复得的日常	S03		193	“爱理”	dialogue	哇～太好了～！我一直很好奇后面的剧情，好开心啊～	ch1_125 | 基生 | 嗯？是啊……	ch1_127 | 旁白 | 基生看着她仿佛发现新大陆一样的表情，也露出了笑容。	わあ、やった～！ 続きがずっと気になってたの。嬉しいな～。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		3b9e3dcfd0cfec87c2e64c96f9647a61278c36a232bbd5eee3db3a9ff4008b6e	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_129	chapter1	第一章 · 失而复得的日常	S03		195	“爱理”	dialogue	嗯！	ch1_127 | 旁白 | 基生看着她仿佛发现新大陆一样的表情，也露出了笑容。	ch1_130 | 旁白 | 基生洗完澡出来，看到“爱理”正坐在床上看漫画，把枕头弯起来当背靠。于是他也拿了一本早就看过不知多少遍的漫画，坐在床边看了起来。虽是看过很多遍，这一遍却不知为何如此新奇。	うん！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		f0c36bcc0b04635bb08c4f269dad45cd20df480f7664e88d4917cacbe026b2be	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_131	chapter1	第一章 · 失而复得的日常	S03		197	“爱理”	dialogue	基生，等你看完之后，我们去打游戏吧！	ch1_130 | 旁白 | 基生洗完澡出来，看到“爱理”正坐在床上看漫画，把枕头弯起来当背靠。于是他也拿了一本早就看过不知多少遍的漫画，坐在床边看了起来。虽是看过很多遍，这一遍却不知为何如此新奇。	ch1_133 | 旁白 | 基生打开电脑，拿出两个手柄，挑了一个双人游戏，和“爱理”一起玩了起来。基生一直放水，但“爱理”还是输了好几次。	基生、読み終わったら、一緒にゲームしよう！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		d3a9e610fdadc303822149702a12b12dc18a912953b668333303a23c12eb95d4	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_134	chapter1	第一章 · 失而复得的日常	S03		199	“爱理”	dialogue	哇——又输了……呜～	ch1_133 | 旁白 | 基生打开电脑，拿出两个手柄，挑了一个双人游戏，和“爱理”一起玩了起来。基生一直放水，但“爱理”还是输了好几次。	ch1_135 | 旁白 | 基生看着身旁的少女，突然觉得生活又开始有了色彩——不再是以前那种死寂的蓝。	わあ、また負けた……うう～。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		aa91877999b0991dc72f1b119faaef2c60cde5aa3745a0341894246c53ce34f4	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_139	chapter1	第一章 · 失而复得的日常	S03		203	“爱理”	dialogue	真的呢！时间过得好快啊！	ch1_138 | 基生 | 啊，都已经这个点了……	ch1_140 | 基生 | 对了。我们去买点吃的吧——	ほんとだ！ あっという間だね！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		bc4aeec0147587d5208080261cda2bcb747e9a73b567f7f4527327220ce53c08	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_143	chapter1	第一章 · 失而复得的日常	S03		207	“爱理”	dialogue	嗯！	ch1_142 | 基生 | ……“爱理”？	ch1_s04 | 旁白 | 便利店之夜	うん！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		f0c36bcc0b04635bb08c4f269dad45cd20df480f7664e88d4917cacbe026b2be	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_147	chapter1	第一章 · 失而复得的日常	S04		210	“爱理”	dialogue	我要这个，还有这个！	ch1_146 | 旁白 | 两人来到附近的一家便利店。“爱理”一看到冰柜里的冰淇淋就 挪不开腿。	ch1_148 | 基生 | 啊……冰淇淋等下再拿……会化掉的……	これと、あとこれも！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		45bd6324939323feda635c2dc03de5a9063a3a40984806b6409c5fddeed4c1f7	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_152	chapter1	第一章 · 失而复得的日常	S04		214	“爱理”	dialogue	唔——嗯……看起来都很好吃……	ch1_151 | 基生 | 爱理，想吃哪个？	ch1_153 | 基生 | 你还是那么选择困难症啊。这个怎么样？感觉你会喜欢。	うーん……どれもおいしそう……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		aa6da5509956350c0b6cd98c116b08543c7e25bf121f1a2989139d1818df3b18	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
