line_id	chapter	chapter_title	scene	route	order	speaker	kind	display_text	context_before	context_after	speech_text	translation_status	translation_note	pronunciation_note	source_fingerprint	source_revision
her_0261	heroine	女主视角 · 青	05-02		1295	ILY	dialogue	约好了呢！	her_0260 | ILY | 嗯！	her_scene_05_03 | heroine-card | 石板路		untranslated			37dbdcfe160aa15acff5b67880298af49930014216fd5a60991a2f2ba0fed23b	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0268	heroine	女主视角 · 青	05-03		1298	ILY	dialogue	基生、	her_0262 | 旁白 | ILY走在基生身旁，两人的手再次牵在一起，在石板路上走了一会儿。	her_0269 | ILY | 我呢、想和基生一直在一起。		untranslated			7dc0f37509c766bccbe3c2a78fcaadedf324242dba29bf4e93f544f5f6b20b89	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0269	heroine	女主视角 · 青	05-03		1299	ILY	dialogue	我呢、想和基生一直在一起。	her_0268 | ILY | 基生、	her_0270 | ILY | 是、		untranslated			83f046b628a715dd1499563e4a44e8f35f35156598f09fccaebbd7587919c085	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0270	heroine	女主视角 · 青	05-03		1300	ILY	dialogue	是、	her_0269 | ILY | 我呢、想和基生一直在一起。	her_0271 | ILY | 这、		untranslated			f485e5d040c1aa2fa26535199ac26b20bb55c1fd7614df04cb9dd266ceb6c6cf	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0271	heroine	女主视角 · 青	05-03		1301	ILY	dialogue	这、	her_0270 | ILY | 是、	her_0272 | ILY | 这么想的……		untranslated			24c6c4c1e74385c175c91f48ac5fe7b775f926e02a63d9c647fa0cdf12914b02	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0272	heroine	女主视角 · 青	05-03		1302	ILY	dialogue	这么想的……	her_0271 | ILY | 这、	her_0274 | 基生 | 怎么了，忽然这么说……		untranslated			d3bdb325f43f806d82a07c8dc852e1633efb04c5b30dbbe2cd3e60da81eea36c	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0280	heroine	女主视角 · 青	05-04		1308	ILY	dialogue	啊……	her_0279 | 基生 | 这里是最后一站了……差不多该回去了吧？	her_0281 | ILY | ……嗯、		untranslated			e9cabd0cbf0c49159688e1e766aad3e67b37c5cb106799dccb7bccd4fd0fac4e	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0281	heroine	女主视角 · 青	05-04		1309	ILY	dialogue	……嗯、	her_0280 | ILY | 啊……	her_0282 | 基生 | ……对了！		untranslated			650bfe1217d16bec1cfecc1f609fa139c09a608de70ab2bd6085451f8c6cbe44	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0287	heroine	女主视角 · 青	05-04		1315	ILY	dialogue	！	her_0286 | 基生 | 还有一些时间……要一起看夕阳吗？	her_0288 | ILY | 嗯！我想看！		untranslated			469519587fdbc230e3ba19d277c9dfc054bcee2b95bc4483f5eeff7a98019d79	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0288	heroine	女主视角 · 青	05-04		1316	ILY	dialogue	嗯！我想看！	her_0287 | ILY | ！	her_0289 | 基生 | ……嗯、那么我们在这里等一会儿吧。		untranslated			f99e13c93dabdd4d462f3ad1236735a4efaf8475d1c4254563c0ed85014a1981	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0290	heroine	女主视角 · 青	05-04		1318	ILY	dialogue	嗯！	her_0289 | 基生 | ……嗯、那么我们在这里等一会儿吧。	her_0291 | 基生 | 那么、我		untranslated			426bc1e89048710fe1c748541393fd6b0a7ded58a02c83addb430682f172ab08	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0293	heroine	女主视角 · 青	05-04		1321	ILY	dialogue	啊，我就不用了！	her_0292 | 基生 | 去买点喝的吧。爱理你想喝什么呢？	her_0294 | 基生 | 知道了。那么稍等我一下。		untranslated			197073ccb5d40c0be1e0b73ea722f73147da212552c3360dc5efc308128e1fb0	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0295	heroine	女主视角 · 青	05-04		1323	ILY	dialogue	我也想一起去！	her_0294 | 基生 | 知道了。那么稍等我一下。	her_0296 | 基生 | 不用了不用了。因为还要爬楼梯，很累的。		untranslated			977c57a339c3d752e3b16e80e1b1f6b1f5542c955ca76fbc14b7fbaf1dd498d6	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0297	heroine	女主视角 · 青	05-04		1325	ILY	dialogue	是、是吗？那……嗯、我等你回来哦。	her_0296 | 基生 | 不用了不用了。因为还要爬楼梯，很累的。	her_0298 | 基生 | 嗯。		untranslated			109b7d14beea494daef1f698b20ca0944caec66389adf58dc4647c843c0ead11	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0300	heroine	女主视角 · 青	05-04		1328	ILY	dialogue	才不会啦！！	her_0299 | 基生 | ……不会掉进海里去的吧？	her_0301 | ILY | 基生...		untranslated			0e1d22214065a7db7f687d7aa09a92462f5363157704e13a9123e873f31ce4fc	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0301	heroine	女主视角 · 青	05-05		1329	ILY	dialogue	基生...	her_0300 | ILY | 才不会啦！！	her_0306 | ILY | 那就是，“喜欢”...？		untranslated			47b04796f794a2a5f2e7ebd93b9b88e53278ca31e05432d1a3d2479d2f893b95	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0306	heroine	女主视角 · 青	05-05		1330	ILY	dialogue	那就是，“喜欢”...？	her_0301 | ILY | 基生...	her_0314 | ILY | 那么我就干脆，成为“爱理”不就好了...		untranslated			72bc73e1e90da6f89820bfcf64442b60bb6a9bac4ab47f06d5b77f7824cf0159	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0314	heroine	女主视角 · 青	05-05		1331	ILY	dialogue	那么我就干脆，成为“爱理”不就好了...	her_0306 | ILY | 那就是，“喜欢”...？	her_0315 | ILY | 啊，晚霞...好漂亮。		untranslated			78dd76e92360a019605ba32833086fabd6a3ab8f6a12717275befbafbe36d4ad	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0315	heroine	女主视角 · 青	05-05		1332	ILY	dialogue	啊，晚霞...好漂亮。	her_0314 | ILY | 那么我就干脆，成为“爱理”不就好了...	her_0319 | ILY | 去接他一下吧...		untranslated			7fbee2a4a31d711d23413be429f6355b7952879b03aeb9e0db7a7246e5db8449	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0319	heroine	女主视角 · 青	05-05		1333	ILY	dialogue	去接他一下吧...	her_0315 | ILY | 啊，晚霞...好漂亮。	her_0321 | ILY | 基生！！		untranslated			c7f9ea4bc1ff82be44c000abd9c5a5268381e5e82e1e0b82d2037e31f161fbab	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0321	heroine	女主视角 · 青	05-06		1334	ILY	dialogue	基生！！	her_0319 | ILY | 去接他一下吧...	her_0322 | ILY | 基生？你怎么站在这里啊？		untranslated			2dcdc6d98419e7aa3774e200c90446966902da2cd7c3ad4fb1ee4ab9d4c43f0a	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0322	heroine	女主视角 · 青	05-06		1335	ILY	dialogue	基生？你怎么站在这里啊？	her_0321 | ILY | 基生！！	her_0323 | ILY | 哇！是冰激淋！难不成是给我买的吗？		untranslated			fa06bcf520e467ded64812b07bad9414e9b0437491c8cb79c6aa16e4c78d7922	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0323	heroine	女主视角 · 青	05-06		1336	ILY	dialogue	哇！是冰激淋！难不成是给我买的吗？	her_0322 | ILY | 基生？你怎么站在这里啊？	her_0324 | ILY | 我现在，刚好想吃...		untranslated			a3d7dcf84a6dd53851b7c505ca06948b7cf9ad77d6d236675a888c23a2fd5c63	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0324	heroine	女主视角 · 青	05-06		1337	ILY	dialogue	我现在，刚好想吃...	her_0323 | ILY | 哇！是冰激淋！难不成是给我买的吗？	her_0325 | ILY | 冰激淋...		untranslated			e5d15028e115d4f1f9ca1c62d73b04dbce014df82af3fe0991a1173d70da8dcd	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0325	heroine	女主视角 · 青	05-06		1338	ILY	dialogue	冰激淋...	her_0324 | ILY | 我现在，刚好想吃...	her_0326 | ILY | 呢...		untranslated			5bc8f0e32019cda3536150162abf5f8407aea0d998691bb2b66fdd53217513da	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0326	heroine	女主视角 · 青	05-06		1339	ILY	dialogue	呢...	her_0325 | ILY | 冰激淋...	her_0327 | 基生 | 爱理...？		untranslated			7aa8d04a42f13a3a8cad86b4882915fe72512cfc3773fe58bab0d07aec53e2c5	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0343	heroine	女主视角 · 青	05-07		1350	ILY	dialogue	我说，基...	her_0339 | 成年爱理 | 因为小野乃问我要不要一起去看海，所以我就跟着来了……	her_0344 | 成年爱理 | 啊，对了。小野乃说要去对面那个地方拍照，结果倒是到现在都还没有回来啦？		untranslated			60cc11f95802966077666fd564a21af1ebd4c4def183a114a18d6ea2545bd902	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0346	heroine	女主视角 · 青	05-07		1353	ILY	dialogue	基生...	her_0345 | 成年爱理 | 呵呵...她还是和以前一样呢。	her_0347 | ？ | 这是...？什么情况...		untranslated			6cff2bd1aa4ba53d0ef405992a7df2fd3c8370d8c0aa04b1c51cb9a5fe4456f1	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0348	heroine	女主视角 · 青	05-07		1355	ILY	dialogue	！？	her_0347 | ？ | 这是...？什么情况...	her_0356 | 成年爱理 | 话说回来，能遇见你真是太巧了呢！没想到真的会有这么巧的事呢。		untranslated			3824b1d3ea6e294f090295d8d1b66ae605024961691fd620c47b84281095ac56	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0360	heroine	女主视角 · 青	05-08		1360	ILY	dialogue	基生！基生！	her_0359 | 旁白 | 记忆的错乱感让他的大脑仿佛一片空白般的麻木，仿佛这里只有他才是不该出现的人，一切都像黑洞般吞噬着他的意识。	her_0361 | 基生 | 我...和...？		untranslated			2c355ec62d48d4ef2a586c7f3e51f68d94e85b5ea155592a46fd3f315763a0b6	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0362	heroine	女主视角 · 青	05-08		1362	ILY	dialogue	请看看我这边啊！听听我的声音啊！求你了！	her_0361 | 基生 | 我...和...？	her_0364 | ILY | 基生！		untranslated			fef9708f8c3e1d43d3cfb1dedb8dadf35edbd549314455a4e42c25be57e39329	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0364	heroine	女主视角 · 青	05-08		1363	ILY	dialogue	基生！	her_0362 | ILY | 请看看我这边啊！听听我的声音啊！求你了！	her_0366 | ILY | 基生！！		untranslated			9cc41fcf4ece4985caf5e7cbf1934943fe54294ce8125bb407fff325355a4687	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0366	heroine	女主视角 · 青	05-08		1364	ILY	dialogue	基生！！	her_0364 | ILY | 基生！	her_0370 | ILY | 等等啊！基生！		untranslated			a4f82fa884ff5f315665d598ca1326ec5bbd42bb4c7d354c809eedaf9480350c	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0370	heroine	女主视角 · 青	05-08		1365	ILY	dialogue	等等啊！基生！	her_0366 | ILY | 基生！！	her_0371 | ILY | 我就在这里啊！		untranslated			9856dcbba0a4bbc44216e4ece42836cf2c1e2fcb598f7be8a418e3984227fcd7	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
her_0371	heroine	女主视角 · 青	05-08		1366	ILY	dialogue	我就在这里啊！	her_0370 | ILY | 等等啊！基生！	her_0373 | ILY | 不是的！不是的啊！		untranslated			c4a68fe7f5cc15a33f3bc518f52f7784151f49410aba56d5f2fdf0a7250016f7	dad15973cb4a107a5e0591c24ce8b1488a49e45181b2bef0ea24295dade8e3dd
